customer_id,age,gender,marital_status,annual_income,policy_type,policy_tenure,premium_amount,vehicle_age,vehicle_type,vehicle_price,num_claims,last_claim_amount,claim_frequency,fraud_reported,filed_claim
C4369,70,Female,Married,63656,Comprehensive,1,1427,6,Sedan,17199,2,18532,2.0,No,Yes
C4370,51,Female,Married,44428,Collision,10,2421,18,Truck,22280,0,0,0.0,No,No
C4371,28,Male,Married,39036,Comprehensive,5,2146,1,Motorcycle,7433,1,15597,0.2,No,Yes
C4372,71,Female,Married,73984,Comprehensive,1,2055,7,Sedan,41720,1,1262,1.0,No,Yes
C4373,62,Female,Married,90344,Comprehensive,9,1214,6,Motorcycle,12452,1,10601,0.11,No,Yes
C4374,64,Female,Married,27380,Liability,13,1382,4,Sedan,7169,0,0,0.0,No,No
C4375,29,Female,Single,31308,Comprehensive,10,1925,3,Sedan,51854,0,0,0.0,No,No
C4376,71,Female,Divorced,31115,Comprehensive,13,2217,10,Sedan,55616,0,0,0.0,No,No
C4377,38,Male,Married,75502,Liability,8,1854,9,Motorcycle,38590,1,17665,0.12,No,Yes
C4378,71,Female,Single,77172,Comprehensive,7,1750,0,SUV,31787,0,0,0.0,No,No
C4379,28,Female,Married,40473,Collision,2,2327,3,SUV,16526,0,0,0.0,No,No
C4380,56,Male,Married,104115,Liability,2,857,5,Sedan,7139,0,0,0.0,No,No
C4381,45,Female,Single,52300,Comprehensive,14,1087,17,Sedan,33425,1,12666,0.07,No,Yes
C4382,22,Female,Single,88712,Comprehensive,4,2352,12,Truck,48343,2,3126,0.5,No,Yes
C4383,34,Female,Married,76170,Collision,9,815,12,SUV,58833,1,9121,0.11,No,Yes
C4384,73,Male,Single,40837,Collision,14,2258,0,Sedan,53038,0,0,0.0,No,No
C4385,37,Male,Married,51639,Comprehensive,9,1384,3,Sedan,46273,0,0,0.0,No,No
C4386,58,Female,Single,42551,Comprehensive,14,1559,3,Sedan,7649,0,0,0.0,No,No
C4387,63,Male,Married,33113,Liability,8,2032,17,SUV,47849,1,8449,0.12,No,Yes
C4388,29,Female,Single,54935,Comprehensive,11,2001,17,Truck,59241,1,15222,0.09,No,Yes
C4389,23,Male,Single,36027,Comprehensive,5,1951,17,SUV,58031,1,13952,0.2,No,Yes
C4390,34,Male,Divorced,56501,Comprehensive,14,2359,14,Sedan,44821,2,3195,0.14,No,Yes
C4391,68,Male,Married,98659,Collision,7,949,17,Sedan,6489,2,4469,0.29,No,Yes
C4392,36,Male,Single,73933,Comprehensive,12,2335,14,Sedan,39432,0,0,0.0,No,No
C4393,43,Female,Single,48857,Comprehensive,9,1344,16,Truck,53528,0,0,0.0,No,No
C4394,65,Male,Married,47225,Comprehensive,3,589,4,SUV,48568,0,0,0.0,No,No
C4395,61,Male,Married,51977,Liability,4,1040,10,Sedan,40300,3,786,0.75,No,Yes
C4396,61,Male,Widowed,101422,Comprehensive,2,675,15,Sedan,22039,0,0,0.0,No,No
C4397,69,Female,Widowed,38232,Comprehensive,9,1943,19,SUV,8718,2,3662,0.22,No,Yes
C4398,49,Male,Married,59964,Collision,7,2255,1,SUV,25366,2,3094,0.29,No,Yes
C4399,23,Female,Married,69307,Comprehensive,6,1147,16,Sedan,56826,0,0,0.0,No,No
C4400,72,Female,Married,84309,Collision,5,1400,0,SUV,12444,0,0,0.0,No,No
C4401,53,Female,Married,53346,Comprehensive,12,2387,17,SUV,11209,2,5172,0.17,No,Yes
C4402,55,Female,Single,40746,Liability,7,2497,16,SUV,12866,2,10960,0.29,No,Yes
C4403,28,Female,Single,65790,Liability,3,1186,17,Truck,41783,2,9549,0.67,No,Yes
C4404,50,Female,Single,86293,Liability,5,2161,18,Sedan,27360,2,14111,0.4,No,Yes
C4405,41,Male,Single,54542,Comprehensive,2,1694,4,Motorcycle,54352,0,0,0.0,No,No
C4406,40,Male,Single,43211,Liability,5,893,12,SUV,11611,0,0,0.0,No,No
C4407,32,Male,Married,62204,Comprehensive,7,1789,5,Sedan,34105,1,15521,0.14,No,Yes
C4408,44,Female,Married,27528,Collision,11,1003,12,Truck,13329,0,0,0.0,No,No
C4409,28,Other,Married,55626,Comprehensive,10,1657,17,SUV,49023,0,0,0.0,No,No
C4410,74,Female,Single,83560,Comprehensive,11,2307,3,Motorcycle,38843,1,10394,0.09,No,Yes
C4411,68,Male,Single,77496,Liability,7,1455,8,Sedan,55900,1,13554,0.14,No,Yes
C4412,67,Female,Married,57122,Comprehensive,9,1549,2,SUV,39243,0,0,0.0,No,No
C4413,34,Male,Single,93186,Liability,3,1800,7,Motorcycle,34853,0,0,0.0,No,No
C4414,68,Male,Married,98197,Collision,8,599,12,Sedan,44713,2,17726,0.25,No,Yes
C4415,70,Male,Widowed,73281,Liability,5,1965,10,SUV,42725,1,4336,0.2,No,Yes
C4416,31,Male,Single,30644,Comprehensive,7,924,9,Truck,49373,0,0,0.0,No,Yes
C4417,44,Female,Single,22401,Comprehensive,1,2397,10,SUV,25288,0,0,0.0,No,No
C4418,35,Male,Married,87669,Comprehensive,1,1553,2,Truck,18627,1,19500,1.0,No,Yes
C4419,45,Male,Widowed,64894,Collision,4,2168,13,SUV,33807,0,0,0.0,No,Yes
C4420,68,Female,Married,92711,Liability,5,1405,13,Sedan,49106,2,4331,0.4,No,Yes
C4421,64,Female,Divorced,33226,Comprehensive,13,995,18,SUV,5448,0,0,0.0,No,No
C4422,64,Female,Single,56776,Comprehensive,10,2386,3,Sedan,5068,1,5371,0.1,No,Yes
C4423,21,Male,Widowed,80583,Comprehensive,3,1150,0,Sedan,28480,1,13937,0.33,No,Yes
C4424,24,Female,Single,45404,Comprehensive,6,1497,1,SUV,9908,0,0,0.0,No,No
C4425,62,Female,Single,80295,Liability,3,1714,5,Sedan,33208,0,0,0.0,No,No
C4426,52,Male,Divorced,57544,Comprehensive,5,2426,12,Sedan,12369,2,15881,0.4,No,Yes
C4427,65,Female,Divorced,60561,Collision,11,1710,13,Sedan,51070,1,16863,0.09,No,Yes
C4428,26,Male,Single,36327,Comprehensive,13,639,0,SUV,55342,2,7824,0.15,No,Yes
C4429,25,Male,Single,65027,Collision,1,819,7,SUV,39508,1,8953,1.0,No,Yes
C4430,69,Female,Single,103855,Comprehensive,3,2414,17,SUV,33308,1,14945,0.33,No,Yes
C4431,62,Female,Single,67760,Liability,7,2272,13,Sedan,31595,1,10490,0.14,No,Yes
C4432,34,Male,Single,44165,Liability,3,868,1,Sedan,57344,1,9192,0.33,No,Yes
C4433,34,Female,Widowed,87910,Comprehensive,5,796,11,Sedan,41660,0,0,0.0,No,No
C4434,66,Female,Married,44768,Comprehensive,7,2479,0,Sedan,19252,1,11714,0.14,No,Yes
C4435,50,Female,Married,94422,Comprehensive,13,1723,14,SUV,50432,0,0,0.0,No,No
C4436,49,Male,Married,34500,Comprehensive,2,1295,10,Sedan,43811,2,14164,1.0,No,Yes
C4437,25,Female,Married,65454,Collision,3,1902,17,SUV,55228,1,13830,0.33,No,Yes
C4438,36,Male,Married,90526,Comprehensive,4,1603,16,SUV,54160,3,17464,0.75,Yes,Yes
C4439,55,Female,Married,42663,Comprehensive,5,1970,2,Sedan,32628,2,2351,0.4,No,Yes
C4440,20,Male,Single,61663,Liability,12,1000,14,Sedan,36050,3,19023,0.25,Yes,Yes
C4441,22,Male,Married,83145,Comprehensive,9,758,12,SUV,38018,2,19076,0.22,No,Yes
C4442,30,Female,Married,14889,Collision,9,2136,2,SUV,40164,0,0,0.0,No,No
C4443,64,Male,Married,78537,Liability,4,2067,12,Truck,37891,5,6778,1.25,No,Yes
C4444,63,Male,Widowed,58241,Collision,14,2312,8,Sedan,17921,3,17424,0.21,Yes,Yes
C4445,48,Male,Married,88839,Collision,9,1644,9,Truck,14020,1,2235,0.11,No,Yes
C4446,72,Female,Married,43450,Comprehensive,4,1578,0,Sedan,31010,0,0,0.0,No,No
C4447,33,Male,Single,32264,Comprehensive,2,2016,1,Sedan,53507,2,6206,1.0,No,Yes
C4448,67,Female,Married,49139,Liability,10,517,13,Sedan,34589,0,0,0.0,No,No
C4449,49,Male,Single,48721,Liability,1,1832,4,Sedan,45440,0,0,0.0,No,No
C4450,39,Male,Single,55870,Liability,7,2403,9,SUV,51174,1,9656,0.14,No,Yes
C4451,46,Male,Single,50628,Comprehensive,4,2156,18,Sedan,39845,0,0,0.0,No,Yes
C4452,39,Female,Married,19842,Liability,12,609,7,SUV,21979,0,0,0.0,No,No
C4453,60,Male,Single,58100,Comprehensive,8,830,12,Sedan,40854,0,0,0.0,No,No
C4454,20,Male,Divorced,64635,Comprehensive,8,2096,8,Sedan,32278,1,15039,0.12,No,Yes
C4455,71,Other,Single,56135,Liability,12,1445,17,Truck,28348,1,18989,0.08,No,Yes
C4456,27,Female,Divorced,65736,Comprehensive,8,1787,3,SUV,39512,0,0,0.0,No,No
C4457,59,Male,Married,61698,Collision,6,767,7,SUV,37790,1,15424,0.17,No,Yes
C4458,38,Male,Single,32360,Comprehensive,9,934,4,Sedan,9972,4,14883,0.44,Yes,Yes
C4459,33,Female,Single,53982,Comprehensive,14,949,5,Sedan,21015,1,10238,0.07,No,Yes
C4460,29,Male,Married,62277,Comprehensive,4,796,19,SUV,29538,2,8155,0.5,No,Yes
C4461,19,Male,Married,55256,Comprehensive,5,2441,4,Truck,36830,1,4544,0.2,No,Yes
C4462,58,Female,Married,30144,Collision,4,2162,0,Sedan,20020,1,13927,0.25,No,Yes
C4463,41,Female,Single,84462,Liability,5,1660,18,SUV,5262,1,16911,0.2,No,Yes
C4464,52,Female,Married,40556,Collision,2,2113,3,Truck,49460,0,0,0.0,No,No
C4465,73,Male,Widowed,35156,Comprehensive,5,1218,0,Motorcycle,20142,1,3447,0.2,No,Yes
C4466,47,Male,Single,60816,Collision,10,2430,18,Motorcycle,39353,2,13007,0.2,No,Yes
C4467,74,Female,Married,53684,Liability,8,1520,3,Truck,54584,0,0,0.0,No,No
C4468,47,Male,Single,72028,Collision,9,1920,13,Sedan,46519,0,0,0.0,No,No
C4469,64,Female,Married,77453,Collision,7,683,13,Truck,17336,2,11133,0.29,No,Yes
C4470,52,Female,Married,74411,Liability,7,911,8,Truck,27695,1,16868,0.14,No,Yes
C4471,36,Male,Single,59964,Collision,14,2124,18,SUV,23872,5,18922,0.36,Yes,Yes
C4472,67,Female,Single,71065,Liability,6,819,10,Sedan,50649,2,7463,0.33,No,Yes
C4473,25,Female,Single,28799,Liability,2,1240,15,SUV,59846,2,18693,1.0,No,Yes
C4474,43,Female,Married,81887,Comprehensive,10,2099,18,Sedan,50283,0,0,0.0,No,No
C4475,66,Male,Married,51903,Collision,12,1849,3,SUV,27455,0,0,0.0,No,Yes
C4476,57,Male,Widowed,99398,Comprehensive,11,2090,8,SUV,21597,0,0,0.0,No,No
C4477,24,Female,Married,82495,Comprehensive,10,1304,16,SUV,14857,1,7768,0.1,No,Yes
C4478,47,Male,Single,56054,Comprehensive,13,916,14,Truck,53281,2,3747,0.15,No,Yes
C4479,24,Other,Divorced,60428,Collision,9,2316,7,SUV,45689,2,17155,0.22,No,Yes
C4480,20,Male,Married,83681,Comprehensive,14,1381,12,SUV,8478,1,5668,0.07,No,Yes
C4481,18,Female,Married,14797,Liability,5,1290,0,Motorcycle,21248,4,7218,0.8,No,Yes
C4482,53,Male,Single,56795,Comprehensive,6,2223,1,SUV,40565,0,0,0.0,No,Yes
C4483,42,Female,Single,94028,Liability,1,2475,9,SUV,50522,0,0,0.0,No,No
C4484,54,Male,Divorced,76897,Comprehensive,5,2226,12,SUV,40159,1,10069,0.2,No,Yes
C4485,18,Male,Married,43245,Liability,6,2427,10,SUV,26749,1,15711,0.17,No,Yes
C4486,32,Male,Single,66289,Liability,10,2308,13,Motorcycle,47043,1,19776,0.1,No,Yes
C4487,54,Female,Married,40466,Collision,11,2130,15,Sedan,43529,2,2467,0.18,No,Yes
C4488,30,Male,Divorced,53170,Comprehensive,2,589,5,SUV,18149,0,0,0.0,No,No
C4489,57,Female,Single,66676,Comprehensive,7,1258,1,Sedan,12216,1,5314,0.14,No,Yes
C4490,25,Female,Married,70196,Comprehensive,14,1964,4,Truck,32301,2,4305,0.14,No,Yes
C4491,22,Male,Widowed,74588,Liability,4,1598,18,Truck,39718,1,6997,0.25,No,Yes
C4492,26,Female,Single,84675,Comprehensive,5,1073,6,Sedan,51332,0,0,0.0,No,No
C4493,18,Male,Married,36125,Comprehensive,3,2257,16,Sedan,5847,1,5896,0.33,No,Yes
C4494,53,Other,Married,60480,Collision,5,1790,4,SUV,26886,1,702,0.2,No,Yes
C4495,52,Female,Married,42993,Comprehensive,12,1462,11,Motorcycle,9671,2,2431,0.17,No,Yes
C4496,19,Male,Single,52022,Comprehensive,4,1435,18,Sedan,46504,1,9306,0.25,No,Yes
C4497,57,Male,Single,44911,Comprehensive,12,2459,17,SUV,9153,0,0,0.0,No,No
C4498,40,Male,Married,69988,Comprehensive,14,2156,11,Sedan,56263,3,5872,0.21,No,Yes
C4499,26,Other,Single,81060,Comprehensive,10,1835,2,Motorcycle,56324,0,0,0.0,No,No
C4500,51,Male,Married,82140,Collision,6,2344,3,SUV,13571,0,0,0.0,No,Yes
C4501,63,Female,Single,37896,Comprehensive,2,2376,14,SUV,51033,0,0,0.0,No,No
C4502,31,Male,Single,57534,Comprehensive,3,2006,14,Sedan,35456,0,0,0.0,No,No
C4503,21,Female,Widowed,37341,Collision,12,1551,10,SUV,14353,1,19877,0.08,No,Yes
C4504,47,Male,Married,36675,Comprehensive,10,1865,1,Sedan,5065,0,0,0.0,No,Yes
C4505,48,Female,Widowed,46765,Liability,1,925,17,SUV,59450,1,8957,1.0,No,Yes
C4506,55,Female,Single,66865,Comprehensive,7,1382,2,SUV,19301,2,17391,0.29,No,Yes
C4507,28,Female,Married,70378,Liability,9,2337,17,SUV,22181,1,18271,0.11,No,Yes
C4508,52,Male,Single,73084,Liability,2,1285,13,Truck,15008,0,0,0.0,No,No
C4509,25,Male,Married,71847,Liability,7,1034,5,Sedan,10290,1,17134,0.14,No,Yes
C4510,20,Male,Married,43042,Liability,3,1933,1,Sedan,36474,1,19450,0.33,No,Yes
C4511,31,Female,Single,83655,Collision,5,2134,0,Truck,5631,0,0,0.0,No,No
C4512,30,Male,Divorced,76065,Collision,6,784,7,SUV,33351,1,696,0.17,No,Yes
C4513,62,Female,Single,51746,Comprehensive,8,2343,9,Sedan,41026,2,18182,0.25,No,Yes
C4514,49,Male,Married,52501,Collision,4,1121,19,Sedan,44869,0,0,0.0,No,No
C4515,51,Female,Widowed,46849,Liability,2,2238,17,SUV,45201,0,0,0.0,No,No
C4516,62,Female,Divorced,34163,Collision,3,1629,19,Sedan,13383,2,15090,0.67,No,Yes
C4517,36,Female,Widowed,73320,Comprehensive,8,1003,10,Motorcycle,40567,1,5705,0.12,No,Yes
C4518,55,Male,Single,76441,Liability,7,545,17,SUV,27109,0,0,0.0,No,No
C4519,33,Male,Single,41478,Liability,6,2292,15,Truck,6149,2,10920,0.33,No,Yes
C4520,19,Male,Single,35362,Comprehensive,5,1970,4,Truck,24387,1,2696,0.2,No,Yes
C4521,57,Male,Married,41269,Liability,11,1667,6,SUV,41313,0,0,0.0,No,No
C4522,34,Female,Married,62204,Comprehensive,5,1036,1,SUV,50399,0,0,0.0,No,No
C4523,72,Female,Single,32360,Liability,1,561,10,SUV,5019,0,0,0.0,No,No
C4524,51,Female,Married,82556,Liability,14,2265,12,Truck,33276,0,0,0.0,No,No
C4525,59,Male,Single,81359,Liability,6,1605,19,SUV,46392,1,17946,0.17,No,Yes
C4526,33,Female,Single,68486,Collision,13,835,15,Sedan,5999,0,0,0.0,No,No
C4527,55,Female,Married,76194,Liability,9,710,13,SUV,56810,1,1729,0.11,No,Yes
C4528,19,Female,Married,61175,Liability,8,899,6,SUV,7534,3,8917,0.38,No,Yes
C4529,19,Male,Married,69303,Comprehensive,12,1208,6,Sedan,33538,2,2985,0.17,No,Yes
C4530,43,Male,Single,33996,Collision,10,846,11,Sedan,9425,2,7762,0.2,No,Yes
C4531,30,Male,Married,87809,Comprehensive,1,1721,11,Sedan,23074,0,0,0.0,No,No
C4532,73,Female,Single,50252,Collision,11,876,19,Truck,45242,1,2034,0.09,No,Yes
C4533,64,Female,Single,57423,Comprehensive,13,1685,0,Sedan,11328,0,0,0.0,No,No
C4534,48,Male,Married,109744,Liability,6,1731,5,Sedan,13526,1,3158,0.17,No,Yes
C4535,51,Male,Divorced,55599,Comprehensive,3,1320,7,SUV,7553,1,14346,0.33,No,Yes
C4536,56,Female,Single,74788,Comprehensive,6,1418,12,Truck,23894,3,11473,0.5,Yes,Yes
C4537,20,Female,Single,70290,Comprehensive,9,1950,4,Sedan,43820,1,3059,0.11,No,Yes
C4538,25,Male,Married,33343,Comprehensive,6,543,9,SUV,44906,2,7453,0.33,No,Yes
C4539,40,Female,Single,40005,Liability,8,1299,13,Sedan,15242,1,10728,0.12,No,Yes
C4540,31,Other,Married,100717,Comprehensive,14,2014,8,Sedan,48676,1,17873,0.07,No,Yes
C4541,73,Female,Married,71583,Comprehensive,6,1802,16,Sedan,19275,2,19515,0.33,No,Yes
C4542,72,Male,Single,59662,Comprehensive,6,2439,2,SUV,56023,1,3197,0.17,No,Yes
C4543,44,Female,Married,49287,Comprehensive,7,1286,11,SUV,55756,2,16069,0.29,No,Yes
C4544,71,Female,Married,66401,Comprehensive,11,1232,11,Sedan,14748,3,3683,0.27,No,Yes
C4545,46,Male,Single,68302,Liability,13,1467,10,Sedan,44911,1,17623,0.08,No,Yes
C4546,56,Female,Married,64530,Collision,10,2320,3,Sedan,48305,1,8412,0.1,No,Yes
C4547,70,Female,Single,81379,Comprehensive,11,1669,7,Truck,15357,3,17386,0.27,Yes,Yes
C4548,56,Female,Married,42662,Liability,4,1592,9,SUV,30364,2,6181,0.5,No,Yes
C4549,18,Male,Single,39985,Collision,13,1151,13,SUV,54793,1,15166,0.08,No,Yes
C4550,34,Female,Married,80861,Comprehensive,13,1021,0,SUV,53836,1,13179,0.08,No,Yes
C4551,58,Female,Single,102253,Comprehensive,8,610,11,SUV,12370,1,7094,0.12,No,Yes
C4552,47,Male,Single,76851,Liability,4,2072,4,Sedan,24490,1,8974,0.25,No,Yes
C4553,70,Female,Married,85955,Comprehensive,7,2116,13,Sedan,35749,1,8880,0.14,No,Yes
C4554,30,Female,Single,58503,Liability,1,1107,3,Sedan,57141,0,0,0.0,No,Yes
C4555,38,Female,Single,65322,Comprehensive,12,1578,16,Motorcycle,26302,1,17823,0.08,No,Yes
C4556,36,Male,Single,65053,Comprehensive,9,2167,12,Truck,15496,0,0,0.0,No,No
C4557,70,Female,Single,58891,Comprehensive,10,1746,2,SUV,53508,1,3161,0.1,No,Yes
C4558,36,Male,Divorced,88225,Liability,9,1395,10,Sedan,48189,0,0,0.0,No,No
C4559,74,Male,Married,82316,Collision,7,2098,10,Sedan,9303,1,2479,0.14,No,Yes
C4560,42,Female,Single,52015,Comprehensive,8,1023,4,Sedan,46838,1,9099,0.12,No,Yes
C4561,39,Male,Married,27088,Comprehensive,2,645,5,SUV,49672,1,10033,0.5,No,Yes
C4562,48,Female,Married,58728,Comprehensive,10,763,3,SUV,45510,2,11240,0.2,No,Yes
C4563,34,Male,Divorced,36906,Comprehensive,14,2067,9,Motorcycle,53566,0,0,0.0,No,Yes
C4564,72,Male,Single,60473,Comprehensive,14,967,9,SUV,56541,1,8964,0.07,No,Yes
C4565,40,Male,Married,38482,Comprehensive,12,2084,11,Sedan,39380,2,3414,0.17,No,Yes
C4566,49,Other,Married,85130,Comprehensive,10,1371,17,Sedan,34082,1,1535,0.1,No,Yes
C4567,27,Female,Married,73688,Comprehensive,7,1458,14,Sedan,50438,1,1690,0.14,No,Yes
C4568,27,Female,Married,73202,Comprehensive,1,2496,17,Sedan,29016,3,768,3.0,No,Yes
C4569,53,Male,Single,81443,Comprehensive,3,1710,2,Motorcycle,8464,0,0,0.0,No,No
C4570,25,Male,Married,67822,Comprehensive,6,1866,2,SUV,28364,0,0,0.0,No,No
C4571,71,Other,Married,70936,Liability,5,2486,0,Sedan,30146,2,18620,0.4,No,Yes
C4572,69,Male,Widowed,88693,Comprehensive,5,1622,16,Sedan,14366,1,1836,0.2,No,Yes
C4573,37,Male,Single,57309,Liability,9,1178,9,SUV,59891,2,13023,0.22,No,Yes
C4574,49,Female,Married,72102,Comprehensive,6,1829,5,SUV,26610,0,0,0.0,No,No
C4575,67,Male,Divorced,38937,Comprehensive,3,2248,10,SUV,59410,1,17579,0.33,No,Yes
C4576,31,Female,Married,61585,Comprehensive,2,1722,13,Sedan,54431,2,18316,1.0,No,Yes
C4577,67,Female,Divorced,105185,Comprehensive,14,1257,16,SUV,11215,1,1883,0.07,No,Yes
C4578,45,Male,Married,76296,Liability,9,1677,6,Sedan,40438,0,0,0.0,No,No
C4579,63,Male,Single,58280,Collision,10,1418,3,SUV,32128,2,12410,0.2,No,Yes
C4580,69,Male,Married,65290,Comprehensive,14,1619,10,Sedan,27241,0,0,0.0,No,No
C4581,70,Female,Single,59580,Comprehensive,4,1074,18,Sedan,20285,1,9439,0.25,No,Yes
C4582,41,Female,Married,64634,Comprehensive,11,1205,8,Sedan,56305,1,3679,0.09,No,Yes
C4583,32,Male,Single,52019,Collision,5,2458,7,Sedan,12668,1,3196,0.2,No,Yes
C4584,39,Male,Married,69897,Comprehensive,9,1333,19,Sedan,44070,1,17260,0.11,No,Yes
C4585,47,Female,Married,70606,Comprehensive,5,1882,3,Truck,43037,0,0,0.0,No,No
C4586,21,Female,Married,60132,Collision,7,1313,15,Sedan,25493,2,12744,0.29,No,Yes
C4587,30,Male,Single,62801,Comprehensive,2,898,5,SUV,39820,4,9078,2.0,No,Yes
C4588,40,Male,Widowed,66815,Liability,2,2307,5,SUV,8066,1,14656,0.5,No,Yes
C4589,25,Male,Single,49455,Collision,4,1899,18,Sedan,16902,2,4825,0.5,No,Yes
C4590,35,Female,Single,69705,Comprehensive,8,1101,1,SUV,14049,2,4549,0.25,No,Yes
C4591,29,Other,Single,75603,Comprehensive,2,827,10,Truck,16992,0,0,0.0,No,No
C4592,72,Male,Widowed,89297,Comprehensive,10,1795,17,Sedan,17753,0,0,0.0,No,No
C4593,48,Female,Widowed,66367,Collision,7,2120,8,Motorcycle,28630,2,4562,0.29,No,Yes
C4594,31,Male,Married,48887,Comprehensive,13,1818,15,Truck,45540,0,0,0.0,No,No
C4595,51,Male,Divorced,57941,Liability,13,894,10,Truck,19061,0,0,0.0,No,Yes
C4596,35,Male,Single,37140,Comprehensive,1,1995,13,Sedan,19512,4,16530,4.0,Yes,Yes
C4597,73,Female,Widowed,74547,Liability,9,1047,7,SUV,43654,2,1561,0.22,No,Yes
C4598,51,Female,Single,18805,Liability,10,1541,12,SUV,31432,0,0,0.0,No,Yes
C4599,28,Female,Single,80493,Comprehensive,6,1418,9,Sedan,17419,0,0,0.0,No,No
C4600,58,Male,Single,82906,Comprehensive,11,576,11,SUV,46736,2,5004,0.18,No,Yes
C4601,29,Male,Married,1387,Comprehensive,1,1572,2,Truck,20651,0,0,0.0,No,No
C4602,66,Male,Married,85505,Collision,10,2021,1,Motorcycle,33338,2,4149,0.2,No,Yes
C4603,32,Female,Single,80545,Comprehensive,6,1949,10,Sedan,28929,3,16471,0.5,Yes,Yes
C4604,74,Male,Widowed,54198,Collision,14,2394,17,Sedan,17631,0,0,0.0,No,Yes
C4605,48,Female,Married,36163,Liability,5,2271,3,Sedan,57600,0,0,0.0,No,No
C4606,66,Male,Single,43244,Collision,14,2079,7,Sedan,36204,3,5149,0.21,No,Yes
C4607,46,Male,Married,44829,Collision,12,1517,10,SUV,45081,0,0,0.0,No,No
C4608,43,Male,Married,86321,Comprehensive,5,2144,14,Truck,39323,1,11757,0.2,No,Yes
C4609,35,Male,Married,51019,Liability,5,628,1,SUV,27073,2,10529,0.4,No,Yes
C4610,49,Male,Married,78106,Comprehensive,4,1018,18,Motorcycle,57519,2,3642,0.5,No,Yes
C4611,39,Male,Married,57518,Collision,7,803,14,Sedan,54729,1,17129,0.14,No,Yes
C4612,55,Female,Single,61101,Collision,13,1635,12,SUV,34016,0,0,0.0,No,No
C4613,34,Female,Married,28572,Comprehensive,9,1224,1,Truck,43284,0,0,0.0,No,No
C4614,40,Male,Widowed,37058,Comprehensive,13,1411,2,Truck,56674,1,14897,0.08,No,Yes
C4615,41,Male,Single,85861,Liability,4,1315,13,Truck,43461,1,15374,0.25,No,Yes
C4616,67,Male,Divorced,56885,Comprehensive,2,1473,19,SUV,19235,1,9033,0.5,No,Yes
C4617,25,Male,Married,66013,Collision,2,2462,12,Motorcycle,5045,1,14189,0.5,No,Yes
C4618,58,Male,Single,96127,Liability,2,1318,15,SUV,15126,1,6567,0.5,No,Yes
C4619,23,Female,Widowed,57447,Collision,7,862,11,Motorcycle,43492,1,3386,0.14,No,Yes
C4620,22,Male,Married,56315,Collision,4,1589,0,Truck,38748,1,18193,0.25,No,Yes
C4621,61,Male,Single,84121,Collision,4,1554,5,Sedan,26931,1,10171,0.25,No,Yes
C4622,74,Male,Single,60246,Liability,1,1818,12,Motorcycle,8294,2,10438,2.0,No,Yes
C4623,46,Male,Single,66400,Liability,4,2300,1,Sedan,56266,3,8122,0.75,No,Yes
C4624,45,Female,Married,79936,Liability,6,1308,17,Motorcycle,24938,2,4788,0.33,No,Yes
C4625,28,Male,Married,60002,Comprehensive,2,1842,16,SUV,35925,1,14723,0.5,No,Yes
C4626,74,Male,Divorced,75751,Comprehensive,4,1537,18,SUV,12729,0,0,0.0,No,No
C4627,18,Female,Single,57683,Liability,11,1069,14,Sedan,49684,1,10587,0.09,No,Yes
C4628,60,Male,Single,79622,Comprehensive,7,1469,7,Sedan,54409,0,0,0.0,No,No
C4629,36,Female,Single,68426,Liability,13,2379,8,Motorcycle,41811,0,0,0.0,No,No
C4630,26,Female,Married,55491,Liability,9,1765,7,Sedan,15202,0,0,0.0,No,No
C4631,44,Male,Widowed,61484,Comprehensive,2,852,7,Truck,48553,1,10914,0.5,No,Yes
C4632,51,Female,Married,11113,Liability,8,1771,10,SUV,11951,0,0,0.0,No,No
C4633,61,Male,Single,83875,Liability,14,1109,17,SUV,21636,3,3597,0.21,No,Yes
C4634,21,Female,Divorced,34907,Comprehensive,6,967,16,SUV,27084,1,10296,0.17,No,Yes
C4635,53,Male,Married,38617,Collision,8,2483,5,Sedan,47172,1,19779,0.12,No,Yes
C4636,35,Male,Single,51239,Comprehensive,2,1423,1,SUV,11296,0,0,0.0,No,No
C4637,32,Female,Married,24140,Comprehensive,14,887,0,SUV,19026,4,14175,0.29,Yes,Yes
C4638,68,Female,Single,69352,Comprehensive,11,2197,9,Truck,56276,2,12036,0.18,No,Yes
C4639,30,Other,Single,67220,Comprehensive,1,2423,7,SUV,58815,0,0,0.0,No,No
C4640,36,Female,Single,50269,Comprehensive,7,1258,15,Sedan,23586,3,7294,0.43,No,Yes
C4641,66,Male,Married,46439,Comprehensive,13,2361,13,Motorcycle,24225,2,8343,0.15,No,Yes
C4642,23,Male,Married,46132,Comprehensive,9,941,15,SUV,38038,2,14582,0.22,No,Yes
C4643,65,Male,Single,72295,Comprehensive,9,1865,13,SUV,35204,1,2886,0.11,No,Yes
C4644,73,Male,Single,28125,Comprehensive,2,1015,6,Truck,59661,0,0,0.0,No,No
C4645,29,Male,Married,51820,Comprehensive,4,2341,17,SUV,24523,1,18746,0.25,No,Yes
C4646,68,Female,Widowed,29411,Comprehensive,13,2296,19,SUV,15371,2,12130,0.15,No,Yes
C4647,54,Male,Married,75374,Collision,1,1342,8,SUV,55845,0,0,0.0,No,No
C4648,34,Male,Single,53275,Liability,11,544,3,Sedan,46804,1,17660,0.09,No,Yes
